Part.Number,Part.Number.Start,Part,Subpart,Part.Number.End,Change,Page,FedReg_Number,Year,Action
204.4,204.4,204,4,NA,(g) revised,73015,45,1980,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) and (iii) revised,"40581, 40939",39,1974,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) revised,33202,39,1974,Modification
204.5,204.5,204,5,NA,(a) introductory text and (e) amended; (d) revised,19220,45,1980,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) amended; (f) removed,46063,45,1980,Deletion
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) and (c) revised,13727,38,1973,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) revised,"19908, 25985, 34457",38,1973,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) revised,"49310, 60055",40,1975,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) revised,52202,43,1978,Modification
204.5,204.5,204,5,NA,(a)(1)(ii) and (2)(ii) revised,58821,45,1980,Modification
204.5,204.5,204,5,NA,(a)(1)(iii) and (2)(iii) revised,18869,38,1973,Modification
204.5,204.5,204,5,NA,(a)(1)(iii) and (2)(iii) revised,3973,40,1975,Modification
204.5,204.5,204,5,NA,(a)(1)(iii) and (2)(iii) revised,56627,41,1976,Modification
204.5,204.5,204,5,NA,"(a)(1)(iii), (b) and (c) revised",9999,42,1977,Modification
204.5,204.5,204,5,NA,(c) amended,38688,43,1978,Modification
204.5,204.5,204,5,NA,(c) revised,17136,40,1975,Modification
204.5,204.5,204,5,NA,(d) and (e) added,10499,44,1979,Addition
204.5,204.5,204,5,NA,(f) revised,37411,45,1980,Modification
204.5,204.5,204,5,NA,(f)(1) introductory text and (2) introductory text revised; (f)(3) added,17925,45,1980,Addition
204.5,204.5,204,5,NA,(f)(3)(i)(B) corrected,39495,45,1980,Modification
204.6,204.6,204,6,NA,(a) introductory text amended; (b) revised; (f) added,60074,44,1979,Addition
204.6,204.6,204,6,NA,(b)(1) amended,81537,45,1980,Modification
204.7,204.7,204,7,NA,(a)(1) amended; eff. 2-2-84,44708,47,1982,Modification
204.8,204.8,204,8,NA,Redesignated as 204.9; new 204.8 added,32429,46,1981,Addition
204.9,204.9,204,9,NA,(a) revised,62054,46,1981,Modification
204.9,204.9,204,9,NA,(a) revised,18848,47,1982,Modification
204.9,204.9,204,9,NA,(a) revised,44449,49,1984,Modification
204.9,204.9,204,9,NA,(a) revised,50285,50,1985,Modification
204.9,204.9,204,9,NA,(a) revised; eff. 1-12-84,54587,48,1983,Modification
204.9,204.9,204,9,NA,(a)(1) introductory text and (2) revised,55206,47,1982,Modification
204.9,204.9,204,9,NA,(a)(1) revised,55210,47,1982,Modification
204.9,204.9,204,9,NA,(a)(1) revised,"12084, 46006",48,1983,Modification
204.9,204.9,204,9,NA,Redesignated from 204.8,32429,46,1981,Addition
204.9,204.9,204,9,NA,Technical correction,57909,47,1982,Modification
205,205,205,NA,NA,Added,18480,44,1979,Addition
205,205,205,NA,NA,Appendix B amended,8708,50,1985,Modification
205,205,205,NA,NA,Removed,53709,43,1978,Deletion
205,205,205,NA,NA,"Staff interpretation—19217, 46876; Staff interpretation amended",60190,46,1981,Modification
205,205,205,NA,NA,Supplement II amended,14881,48,1983,Modification
205,205,205,NA,NA,Supplement II amended,40798,49,1984,Modification
205,205,205,NA,NA,Supplement II amended,13181,50,1985,Modification
205 Appendix,205 Appendix,205 Appendix,NA,NA,A amended,8267,45,1980,Modification
205.1,205.1,205,1,NA,(a) revised; OMB number,40797,49,1984,Modification
205.1,205.1,205,1,NA,Added; eff. 5-10-80,59471,44,1979,Addition
205.10,205.10,205,10,NA,(a) added,8265,45,1980,Addition
205.11,205.11,205,11,NA,(c)(3) and (4) revised,40798,49,1984,Modification
205.11,205.11,205,11,NA,(c)(4) added,44713,47,1982,Addition
205.11,205.11,205,11,NA,(i) revised,14881,48,1983,Modification
205.11,205.11,205,11,NA,Added,8265,45,1980,Addition
205.12,205.12,205,12,NA,Added; eff. 5-10-80,59471,44,1979,Addition
205.13,205.13,205,13,NA,(a)(1) amended,8708,50,1985,Modification
205.13,205.13,205,13,NA,(b)(2)(i) amended; (b)(4) and (c)(2) revised,8266,45,1980,Modification
205.13,205.13,205,13,NA,Added; eff. 5-10-80,59472,44,1979,Addition
205.14,205.14,205,14,NA,Added,8266,45,1980,Addition
205.2,205.2,205,2,NA,(g) revised; eff. in part 4-16-85,40798,49,1984,Modification
205.2,205.2,205,2,NA,(i) amended; (j) and (k) redesignated as (k) and (l); new (j) added; new (l)(3) revised; eff. 5-10-80,59470,44,1979,Addition
205.2,205.2,205,2,NA,Heading revised; (g) amended; (m) added,8263,45,1980,Addition
205.3,205.3,205,3,NA,(d)(2) and (3) revised; footnote 1a added,2973,46,1981,Addition
205.3,205.3,205,3,NA,(d)(3) corrected,9920,46,1981,Modification
205.3,205.3,205,3,NA,(d)(4) added,66347,45,1980,Addition
205.3,205.3,205,3,NA,(g) added,44713,47,1982,Addition
205.3,205.3,205,3,NA,"Introductory text, (c) and (d) revised",59470,44,1979,Modification
205.4,205.4,205,4,NA,(c) and (d) redesignated as (b) and (c),8263,45,1980,Addition
205.4,205.4,205,4,NA,Redesignated as 205.5; new 205.4 added; eff. 5-10-80,59470,44,1979,Addition
205.5,205.5,205,5,NA,(a) revised,33839,44,1979,Modification
205.5,205.5,205,5,NA,(a)(3) revised,8263,45,1980,Modification
205.5,205.5,205,5,NA,(c) amended,46434,44,1979,Modification
205.5,205.5,205,5,NA,(c)(1)(ii) and (2)(i) revised,14880,48,1983,Modification
205.5,205.5,205,5,NA,Footnote 1 redesignated as footnote 1b,2973,46,1981,Addition
205.5,205.5,205,5,NA,Redesignated as 205.6; new 205.5 redesignated from 205.4; new (b)(2) revised and (d) removed; eff. in part 5-10-80,59470,44,1979,Deletion
205.6,205.6,205,6,NA,(d)(1)(i) revised,14881,48,1983,Modification
205.6,205.6,205,6,NA,Redesignated from 205.5; new (a)(3)(i) and (b) revised,59470,44,1979,Addition
205.7,205.7,205,7,NA,(a) introductory text revised,8263,45,1980,Modification
205.7,205.7,205,7,NA,Added; eff. 5-10-80,59470,44,1979,Addition
205.8,205.8,205,8,NA,(a) amended,8264,45,1980,Modification
205.8,205.8,205,8,NA,Added; eff. 5-10-80,59471,44,1979,Addition
205.9,205.9,205,9,NA,(a)(3) footnote 3 amended,31706,45,1980,Modification
205.9,205.9,205,9,NA,"(a)(3) footnote 3, (b)(1)(iv)(A) footnote 5, and (b)(1)(v) revised",66347,45,1980,Modification
205.9,205.9,205,9,NA,"(a)(3), (c) and (d) amended; (h) and (i) added",44713,47,1982,Addition
205.9,205.9,205,9,NA,"(b)(1)(iv) amended; (b)(3) revised; (f), (g), and footnote 4a added",25383,45,1980,Addition
205.9,205.9,205,9,NA,(b)(3) revised,14881,48,1983,Modification
205.9,205.9,205,9,NA,(b)(3) revised,40798,49,1984,Modification
205.9,205.9,205,9,NA,Added,8264,45,1980,Addition
206.1--206.71,206.1,206,1,,Revised,50458,40,1975,Modification
206.104,206.104,206,104,NA,Added,11251,46,1981,Addition
206.3,206.3,206,3,NA,Heading revised; (d) added,11238,46,1981,Addition
206.4,206.4,206,4,NA,(h)(1) revised; eff. 1-29-79,60550,43,1978,Modification
206.4,206.4,206,4,NA,"(h)(3), (4), and (5) revised; (h)(6), (7), and (8) added",67981,44,1979,Addition
206.41,206.41,206,41,NA,Form F-1 amended,67964,44,1979,Modification
206.41,206.41,206,41,NA,Form F-1 amended,11249,46,1981,Modification
206.42,206.42,206,42,NA,Amended; eff. 1-29-79,60554,43,1978,Modification
206.42,206.42,206,42,NA,Form F-2 amended,67965,44,1979,Modification
206.42,206.42,206,42,NA,Form F-2 amended,11249,46,1981,Modification
206.43,206.43,206,43,NA,Form F-3 amended,67965,44,1979,Modification
206.43,206.43,206,43,NA,Revised; eff. 1-29-79,60555,43,1978,Modification
206.44,206.44,206,44,NA,Form F-4 amended,67965,44,1979,Modification
206.44,206.44,206,44,NA,Form F-4 amended,11249,46,1981,Modification
206.44,206.44,206,44,NA,Form F-4 corrected,4231,47,1982,Modification
206.44,206.44,206,44,NA,Revised,46428,41,1976,Modification
206.46,206.46,206,46,NA,Amended; eff. 1-29-79,60557,43,1978,Modification
206.47,206.47,206,47,NA,Amended; eff. 1-29-79,60559,43,1978,Modification
206.47,206.47,206,47,NA,Form F-11 amended,67966,44,1979,Modification
206.48,206.48,206,48,NA,Form F-11A amended,67967,44,1979,Modification
206.5,206.5,206,5,NA,"(b)(5) and (e)(6) added; (a), (b) introductory text, (c)(1) introductory text, and (5), (d), (g)(1)(i) and (ii), (2)(ii) and (iii), and (3), (h)(1), (i)(3)(i), (ii), and (iii), and (6) and (k)(1) through (4) revised; (c)(2) amended",11238,46,1981,Addition
206.5,206.5,206,5,NA,"(c) (3), (4), (f)(5), (k), (1)(1), (3)(iv), (4), and (7) revised; eff. 1-29-79",60550,43,1978,Modification
206.5,206.5,206,5,NA,(c)(2) correctly amended; technical correction,16099,46,1981,Modification
206.5,206.5,206,5,NA,(d)(3) through (6) correctly added,21747,46,1981,Addition
206.5,206.5,206,5,NA,(l) and (m) removed,11242,46,1981,Deletion
206.5,206.5,206,5,NA,(l) revised; (k)(5) added,67964,44,1979,Addition
206.51,206.51,206,51,NA,Amended; eff. 1-29-79,60559,43,1978,Modification
206.51,206.51,206,51,NA,Form F-5 amended,52843,40,1975,Modification
206.51,206.51,206,51,NA,Form F-5 amended,67968,44,1979,Modification
206.51,206.51,206,51,NA,Heading revised; Form F-5 amended,11249,46,1981,Modification
206.53,206.53,206,53,NA,Form F-12 redesignated as 206.81 and revised,11250,46,1981,Addition
206.54,206.54,206,54,NA,Added; eff. 1-29-79,60559,43,1978,Addition
206.54,206.54,206,54,NA,Form F-13 redesignated as 206.82 and amended,11251,46,1981,Addition
206.6,206.6,206,6,NA,(e)(3) and (l) revised eff. 1-29-79,60552,43,1978,Modification
206.6,206.6,206,6,NA,(j) through (u) redesignated as (k) through (v); new (j) added,11242,46,1981,Addition
206.64,206.64,206,64,NA,Heading correctly added,5391,44,1979,Addition
206.7,206.7,206,7,NA,(c)(10)(vii) added,46428,41,1976,Addition
206.7,206.7,206,7,NA,Revised,65184,45,1980,Modification
206.7(c)(9)(viii),206.7(c)(9)(viii),206,7(c)(9)(viii),NA,revised,29916,39,1974,Modification
206.71,206.71,206,71,NA,Amended,46429,41,1976,Modification
206.71,206.71,206,71,NA,Revised,3172,42,1977,Modification
206.71,206.71,206,71,NA,Revised,65189,45,1980,Modification
206.8,206.8,206,8,NA,Added,11242,46,1981,Addition
206.81,206.81,206,81,NA,Form F-12 redesignated from 206.53 and revised,11250,46,1981,Addition
206.82,206.82,206,82,NA,Form F-13 redesignated from 206.54 and amended,11251,46,1981,Addition
207,207,207,NA,NA,OTC margin stock list,21608,41,1976,Other
207,207,207,NA,NA,OTC margin stock list,"14304, 45822",43,1978,Other
207,207,207,NA,NA,OTC margin stock list,"20066, 56922",44,1979,Other
207,207,207,NA,NA,OTC margin stock list,"24107, 66779",45,1980,Other
207,207,207,NA,NA,OTC margin stock list,"20977, 49577",46,1981,Other
207,207,207,NA,NA,OTC margin stock list,"8988, 30719, 44241",47,1982,Other
207,207,207,NA,NA,OTC margin stock list,"6095, 26588, 45533",48,1983,Other
207,207,207,NA,NA,OTC margin stock list,"4933, 23607, 43947",49,1984,Other
207,207,207,NA,NA,OTC margin stock list,"4495, 18231, 30931, 45399",50,1985,Other
207,207,207,NA,NA,OTC margin stock list corrected,46957,43,1978,Modification
207,207,207,NA,NA,OTC margin stock list corrected,"28229, 48219",48,1983,Modification
207,207,207,NA,NA,"OTC margin stock list... 968, Forms revised under Regulation G","41605, 29299",42,1977,Modification
207,207,207,NA,NA,OTC margin stock list; corrected,46275,42,1977,Modification
207,207,207,NA,NA,OTC margin stock list; correction,46839,47,1982,Modification
207,207,207,NA,NA,Preemption determinations,43671,48,1983,Other
207.1,207.1,207,1,NA,(a) and (b) revised; footnote 4 removed; footnotes 5 and 6 redesignated as footnotes 4 and 5,30007,41,1976,Deletion
207.1,207.1,207,1,NA,(h) and (i) revised,2982,47,1982,Modification
207.108,207.108,207,108,NA,Added,9425,39,1974,Addition
207.109,207.109,207,109,NA,Added,43815,39,1974,Addition
207.110,207.110,207,110,NA,Added,30038,43,1978,Addition
207.111,207.111,207,111,NA,Added,44256,45,1980,Addition
207.1—207.7,207.1—207.7,207,1—207,NA,Revised,35071,48,1983,Modification
207.2,207.2,207,2,NA,(i) discussion of comments,24613,50,1985,Other
207.2,207.2,207,2,NA,(i) revised,2982,47,1982,Modification
207.2,207.2,207,2,NA,(i) revised,35758,49,1984,Modification
207.2,207.2,207,2,NA,(i) revised,10934,50,1985,Modification
207.2,207.2,207,2,NA,Footnotes 7 through 9 redesignated as footnotes 6 through 8,30007,41,1976,Addition
207.2(f)(4),207.2(f)(4),207,2(f)(4),NA,revised,24220,39,1974,Modification
207.3,207.3,207,3,NA,(a) revised,30007,41,1976,Modification
207.3,207.3,207,3,NA,(q) added,35758,49,1984,Addition
207.4,207.4,207,4,NA,(a)(2)(i) revised,26905,38,1973,Modification
207.4,207.4,207,4,NA,(g) added,34652,38,1973,Addition
207.5,207.5,207,5,NA,(a) revised,13548,38,1973,Modification
207.5,207.5,207,5,NA,(c) and (f) amended,2983,47,1982,Modification
207.5,207.5,207,5,NA,(d) and (e) revised,28257,41,1976,Modification
207.5,207.5,207,5,NA,"(d)(1), (4), (7), (8), and (9), and (e)(1), (4), (5), (6), and (7) revised",21758,47,1982,Modification
207.5,207.5,207,5,NA,(d)(2) and (e)(2) revised,20966,43,1978,Modification
207.5,207.5,207,5,NA,(f) revised,"19636, 43482",40,1975,Modification
207.5,207.5,207,5,NA,Heading revised; (c) added,26355,50,1985,Addition
207.5,207.5,207,5,NA,Stock lists issued,44829,40,1975,Other
207.5(a),207.5(a),207,5(a),NA,revised,"1006, 1974",39,1974,Modification
207.5(d) and (e),207.5(d) and (e),207,5(d) and (e),NA,revised,24220,39,1974,Modification
207.5(f),207.5(f),207,5(f),NA,revised,39433,39,1974,Modification
208,208,208,NA,NA,Authority citation revised,16066,50,1985,Modification
208.10,208.10,208,10,NA,Redesignated as 208.11; redesignated from 208.9,5482,39,1974,Addition
208.11,208.11,208,11,NA,Redesignated as 208.12; redesignated from 208.10,5482,39,1974,Addition
208.12,208.12,208,12,NA,Redesignated from 208.11,5482,39,1974,Addition
208.123,208.123,208,123,NA,Added,13011,50,1985,Addition
208.13,208.13,208,13,NA,Added,16066,50,1985,Addition
208.8,208.8,208,8,NA,(d) footnote 6a revised,18122,47,1982,Modification
208.8,208.8,208,8,NA,(e)(2) and (5) removed; (e)(3) and (4) redesignated as (e)(2) and (3); new (e)(3) revised; Appendix A added,18162,43,1978,Deletion
208.8,208.8,208,8,NA,(e)(5) added,21931,40,1975,Addition
208.8,208.8,208,8,NA,(e)(5) amended,20815,42,1977,Modification
208.8,208.8,208,8,NA,(e)(5) amended 1269,10062,41,1976,Modification
208.8,208.8,208,8,NA,(f) added,51179,40,1975,Addition
208.8,208.8,208,8,NA,(f)(2) amended; (f)(4) removed,2026,46,1981,Deletion
208.8,208.8,208,8,NA,(f)(2) revised,14684,47,1982,Modification
208.8,208.8,208,8,NA,(f)(4) added,65569,42,1977,Addition
208.8,208.8,208,8,NA,"(g), (h) and (i) added",49443,42,1977,Addition
208.8,208.8,208,8,NA,(j) added,45290,42,1977,Addition
208.8,208.8,208,8,NA,(k) added,43258,44,1979,Addition
208.8,208.8,208,8,NA,"(k)(4) intro text, (4)(i), (4)(iii), (5)(iv), and (6)(i) revised",76482,44,1979,Modification
208.8,208.8,208,8,NA,Redesignated as 208.9; new 208.8 added,5482,39,1974,Addition
208.8(c) and (d),208.8(c) and (d),208,8(c) and (d),NA,revised,29916,39,1974,Modification
208.8(e)(4),208.8(e)(4),208,8(e)(4),NA,added,34020,39,1974,Addition
208.9,208.9,208,9,NA,(d) revised,19321,47,1982,Modification
208.9,208.9,208,9,NA,Redesignated as 208.10; redesignated from 208.8,5482,39,1974,Addition
208.9(b) and (c),208.9(b) and (c),208,9(b) and (c),NA,revised,788,39,1974,Modification
208.9(b)(2),208.9(b)(2),208,9(b)(2),NA,amended,1974,39,1974,Modification
210,210,210,NA,NA,Heading revised,31764,42,1977,Modification
210,210,210,NA,NA,Interim policy,3074,41,1976,Other
210,210,210,NA,NA,Revised,68634,45,1980,Modification
210.12,210.12,210,12,NA,(c)(10) added (temporary),41336,50,1985,Addition
210.12,210.12,210,12,NA,Undesignated paragraph following (b)(2) designated as (d); (c) added,5740,50,1985,Addition
210.1—210.16,210.1—210.16,210,1—210,NA,(Subpart A) Heading added and nomenclature changes,31764,42,1977,Addition
210.2,210.2,210,2,NA,(a) revised,31764,42,1977,Modification
210.2,210.2,210,2,NA,(b) through (k) redesignated as (c) through (l) and revised; new (b) added,42059,46,1981,Addition
210.2,210.2,210,2,NA,Footnote 2 revised,32011,39,1974,Modification
210.65,210.65,210,65,NA,(Subpart B) Added,31765,42,1977,Addition
210.9,210.9,210,9,NA,"(a) introductory text, (1), (2), and (3) redesignated as (a)(1), (ii), and (iii); undesignated text designated as (a)(2) and revised",4200,49,1984,Addition
211,211,211,NA,NA,Added,36007,44,1979,Addition
211,211,211,NA,NA,Authority citation,11819,47,1982,Other
211,211,211,NA,NA,Authority citation,5591,49,1984,Other
211,211,211,NA,NA,Removed,36012,44,1979,Deletion
211.108,211.108,211,108,NA,(a) corrected,4571,38,1973,Modification
211.108,211.108,211,108,NA,Added,3585,38,1973,Addition
211.109,211.109,211,109,NA,Added,5837,38,1973,Addition
211.11,211.11,211,11,NA,Added,14913,38,1973,Addition
211.111,211.111,211,111,NA,Added,43199,40,1975,Addition
211.112,211.112,211,112,NA,Added,752,42,1977,Addition
211.1–211.7,211.1–211.7,211,1–211,NA,Designated as Subpart A,67058,45,1980,Addition
211.1—211.7 (Subpart A),211.1—211.7 (Subpart A),211,1—211,NA,Revised,39980,50,1985,Modification
211.21–211.22 (Subpart B),211.21–211.22 (Subpart B),211,21–211,NA,Added,67058,45,1980,Addition
211.23,211.23,211,23,NA,"(b), (f) introductory text and (f)(5) introductory text, (i), (ii), and (iii) introductory text revised",39986,50,1985,Modification
211.23,211.23,211,23,NA,(h)(3) removed; (a)(3) revised,51095,47,1982,Deletion
211.23,211.23,211,23,NA,Added; eff. 1-3-81,81540,45,1980,Addition
211.3,211.3,211,3,NA,(b)(2) revised,18016,46,1981,Modification
211.31—211.34 (Subpart C),211.31—211.34 (Subpart C),211,31—211,NA,Added,26448,48,1983,Addition
211.34,211.34,211,34,NA,(a)(2) revised; (c) added,56934,48,1983,Addition
211.4,211.4,211,4,NA,(c)(1) revised,51095,47,1982,Modification
211.4,211.4,211,4,NA,(d) revised,19221,45,1980,Modification
211.4,211.4,211,4,NA,(e)(4)(xii) and (xiii) amended; (e)(4)(xiv) and (xv) added,11819,47,1982,Addition
211.41—211.43,211.41—211.43,211,41—211,NA,(Subpart D) Added,5592,49,1984,Addition
211.42,211.42,211,42,NA,(d) redesignated as (h); new (d) through (g) added,12197,49,1984,Addition
211.44,211.44,211,44,NA,Added,5587,49,1984,Addition
211.45,211.45,211,45,NA,Added,12197,49,1984,Addition
211.5,211.5,211,5,NA,(b)(3) revised,70708,44,1979,Modification
211.5,211.5,211,5,NA,(c)(1)(ii) revised; (c)(1)(iii) redesignated as (c)(1)(iv); new (c)(1)(iii) added,76095,45,1980,Addition
211.5,211.5,211,5,NA,(c)(2) amended,2027,46,1981,Modification
211.5,211.5,211,5,NA,(c)(2) amended,51095,47,1982,Modification
211.5,211.5,211,5,NA,(c)(2) corrected,54057,47,1982,Modification
211.5,211.5,211,5,NA,(d)(14) redesignated as (d)(15); new (d)(14) added,56933,48,1983,Addition
211.52,211.52,211,52,NA,Added,7496,41,1976,Addition
211.6,211.6,211,6,NA,(b)(1)(ii) corrected,42152,44,1979,Modification
211.6,211.6,211,6,NA,(d) revised,39810,46,1981,Modification
211.601,211.601,211,601,NA,Added,67309,45,1980,Addition
211.602,211.602,211,602,NA,Interpretation,8437,46,1981,Other
211.7,211.7,211,7,NA,(c) amended,55239,43,1978,Modification
211.7,211.7,211,7,NA,(e)(2) and (3) corrected,37603,44,1979,Modification
212,212,212,NA,NA,Authority citation,47371,47,1982,Other
212,212,212,NA,NA,Authority citation,"5534, 50303, 57106",48,1983,Other
212,212,212,NA,NA,Authority citation,28043,49,1984,Other
212,212,212,NA,NA,Authority citation corrected,"1334, 2746",49,1984,Modification
212,212,212,NA,NA,Reorganization table,48796,48,1983,Other
212,212,212,NA,NA,Revised,42156,44,1979,Modification
212,212,212,NA,NA,Revised,24389,45,1980,Modification
212.103,212.103,212,103,NA,Added,18641,39,1974,Addition
212.2,212.2,212,2,NA,"(h), (i), and (l) revised",50303,48,1983,Modification
212.2,212.2,212,2,NA,(n) added,28043,49,1984,Addition
212.3,212.3,212,3,NA,"(a) and (b) introductory text, (1), and (3) revised",50303,48,1983,Modification
212.3,212.3,212,3,NA,(b) revised,28043,49,1984,Modification
212.3,212.3,212,3,NA,(h) added,2951,42,1977,Addition
